normalized_url,gsc_source_url,spider_source_url,in_gsc,in_spider,clicks,impressions,ctr,position,status_code,content_type,indexability,indexability_status,canonical_url,meta_robots,x_robots_tag,title,meta_description,h1,word_count,internal_links,unique_internal_links,redirect_url,redirect_type,structured_data,hreflang
https://encuentratucoach.es/pregunta-a-un-coach/como-elegir-coach-de-carrera-si-estoy-bloqueado,,https://encuentratucoach.es/pregunta-a-un-coach/como-elegir-coach-de-carrera-si-estoy-bloqueado,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/pregunta-a-un-coach/como-elegir-coach-de-carrera-si-estoy-bloqueado,,,Cómo elegir un coach de carrera si estoy bloqueado con varias opciones | EncuentraTuCoach,Quiero cambiar de trabajo pero no tengo claro si necesito coaching de carrera o un coach de liderazgo. Trabajo en tecnología y me bloquea tomar decisiones. ¿Cóm,Cómo elegir un coach de carrera si estoy bloqueado con varias opciones,206,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/precio-normal-coaching-personal-online-espana,,https://encuentratucoach.es/pregunta-a-un-coach/precio-normal-coaching-personal-online-espana,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/pregunta-a-un-coach/precio-normal-coaching-personal-online-espana,,,Cuál es un precio normal para coaching personal online en España | EncuentraTuCoach,Estoy viendo precios muy distintos para coaching personal online. ¿Qué rango es razonable para empezar sin pagar de más?,Cuál es un precio normal para coaching personal online en España,145,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/que-certificacion-de-coach-es-mas-relevante,,https://encuentratucoach.es/pregunta-a-un-coach/que-certificacion-de-coach-es-mas-relevante,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/pregunta-a-un-coach/que-certificacion-de-coach-es-mas-relevante,,,Qué certificación de coach es más relevante al comparar perfiles | EncuentraTuCoach,Estoy comparando coaches y veo siglas distintas. ¿Qué certificaciones conviene mirar y qué peso les doy frente a reseñas o experiencia?,Qué certificación de coach es más relevante al comparar perfiles,134,6,6,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/carrera,,https://encuentratucoach.es/pregunta-a-un-coach/tag/carrera,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/carrera,"noindex, follow",,Tag carrera | EncuentraTuCoach,Listado por tag carrera en Pregunta a un coach.,Preguntas con tag #carrera,83,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/certificacion,,https://encuentratucoach.es/pregunta-a-un-coach/tag/certificacion,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/certificacion,"noindex, follow",,Tag certificacion | EncuentraTuCoach,Listado por tag certificacion en Pregunta a un coach.,Preguntas con tag #certificacion,68,7,7,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/comparar,,https://encuentratucoach.es/pregunta-a-un-coach/tag/comparar,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/comparar,"noindex, follow",,Tag comparar | EncuentraTuCoach,Listado por tag comparar en Pregunta a un coach.,Preguntas con tag #comparar,68,7,7,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/decision,,https://encuentratucoach.es/pregunta-a-un-coach/tag/decision,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/decision,"noindex, follow",,Tag decision | EncuentraTuCoach,Listado por tag decision en Pregunta a un coach.,Preguntas con tag #decision,83,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/habitos,,https://encuentratucoach.es/pregunta-a-un-coach/tag/habitos,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/habitos,"noindex, follow",,Tag habitos | EncuentraTuCoach,Listado por tag habitos en Pregunta a un coach.,Preguntas con tag #habitos,69,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/icf,,https://encuentratucoach.es/pregunta-a-un-coach/tag/icf,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/icf,"noindex, follow",,Tag icf | EncuentraTuCoach,Listado por tag icf en Pregunta a un coach.,Preguntas con tag #icf,68,7,7,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/liderazgo,,https://encuentratucoach.es/pregunta-a-un-coach/tag/liderazgo,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/liderazgo,"noindex, follow",,Tag liderazgo | EncuentraTuCoach,Listado por tag liderazgo en Pregunta a un coach.,Preguntas con tag #liderazgo,83,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/online,,https://encuentratucoach.es/pregunta-a-un-coach/tag/online,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/online,"noindex, follow",,Tag online | EncuentraTuCoach,Listado por tag online en Pregunta a un coach.,Preguntas con tag #online,114,18,14,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/personal,,https://encuentratucoach.es/pregunta-a-un-coach/tag/personal,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/personal,"noindex, follow",,Tag personal | EncuentraTuCoach,Listado por tag personal en Pregunta a un coach.,Preguntas con tag #personal,71,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/precio,,https://encuentratucoach.es/pregunta-a-un-coach/tag/precio,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/precio,"noindex, follow",,Tag precio | EncuentraTuCoach,Listado por tag precio en Pregunta a un coach.,Preguntas con tag #precio,71,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tag/presencial,,https://encuentratucoach.es/pregunta-a-un-coach/tag/presencial,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tag/presencial,"noindex, follow",,Tag presencial | EncuentraTuCoach,Listado por tag presencial en Pregunta a un coach.,Preguntas con tag #presencial,69,9,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tema/certificacion,,https://encuentratucoach.es/pregunta-a-un-coach/tema/certificacion,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tema/certificacion,"noindex, follow",,Preguntas sobre Certificación | EncuentraTuCoach,"Dudas reales sobre certificación, respuestas publicas y enlaces para seguir comparando coaches en la plataforma.",Preguntas sobre Certificación,141,9,7,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tema/elegir-coach,,https://encuentratucoach.es/pregunta-a-un-coach/tema/elegir-coach,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tema/elegir-coach,"noindex, follow",,Preguntas sobre Elegir coach | EncuentraTuCoach,"Dudas reales sobre elegir coach, respuestas publicas y enlaces para seguir comparando coaches en la plataforma.",Preguntas sobre Elegir coach,159,11,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tema/modalidad-online,,https://encuentratucoach.es/pregunta-a-un-coach/tema/modalidad-online,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tema/modalidad-online,"noindex, follow",,Preguntas sobre Coaching online | EncuentraTuCoach,"Dudas reales sobre coaching online, respuestas publicas y enlaces para seguir comparando coaches en la plataforma.",Preguntas sobre Coaching online,145,11,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/pregunta-a-un-coach/tema/precios,,https://encuentratucoach.es/pregunta-a-un-coach/tema/precios,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/pregunta-a-un-coach/tema/precios,"noindex, follow",,Preguntas sobre Precios de coaching | EncuentraTuCoach,"Dudas reales sobre precios de coaching, respuestas publicas y enlaces para seguir comparando coaches en la plataforma.",Preguntas sobre Precios de coaching,150,11,9,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/privacidad,,https://encuentratucoach.es/privacidad,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/privacidad,"noindex, follow",,Política de privacidad | EncuentraTuCoach,Información sobre tratamiento de datos personales en EncuentraTuCoach.es conforme al RGPD y la LOPDGDD.,Política de privacidad,945,206,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/que-es-el-coaching-y-para-que-sirve,,https://encuentratucoach.es/que-es-el-coaching-y-para-que-sirve,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,Indexable,,https://encuentratucoach.es/que-es-el-coaching-y-para-que-sirve,,,Qué es el coaching y para qué sirve | EncuentraTuCoach,"Guía práctica para entender qué es el coaching, cuándo tiene sentido, qué esperar en sesiones y cómo elegir un coach por especialidad y ciudad.",Qué es el coaching y para qué sirve,383,209,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/registro,,https://encuentratucoach.es/registro,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/registro,"noindex, follow",,Registro | EncuentraTuCoach,"Crea tu cuenta para usar la plataforma. Si quieres publicar como coach, activarás la membresía después.",Crear cuenta,91,267,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/terminos-y-condiciones,,https://encuentratucoach.es/terminos-y-condiciones,NO,YES,0,0,0.0,0.0,200,text/html; charset=utf-8,No indexable,noindex,https://encuentratucoach.es/terminos-y-condiciones,"noindex, follow",,Términos y condiciones | EncuentraTuCoach,"Condiciones de uso de EncuentraTuCoach.es para Usuarios y Coaches, incluyendo membresía, responsabilidad y jurisdicción.",Términos y condiciones,1127,206,204,,,UNSPECIFIED,UNSPECIFIED
https://encuentratucoach.es/valores-personales-como-identificarlos-y-tomar-decisiones-mas-coherentes,,https://encuentratucoach.es/valores-personales-como-identificarlos-y-tomar-decisiones-mas-coherentes,NO,YES,0,0,0.0,0.0,308,,No indexable,Redirigido,,,,,,,0,0,0,https://encuentratucoach.es/blog/valores-personales-como-identificarlos-y-tomar-decisiones-mas-coherentes,Redirección HTTP,UNSPECIFIED,UNSPECIFIED
